sample_id,filename,accession,study,bioproject_accession,biosample_accession,library_strategy,library_source,platform,instrument_model,generator_facility,generator_contact,filetype,coverage,path,total_gbp,production
HG03816,HG03816-01ab-2_S4_L002_R1_001.fastq.gz,SRR30613871,SRP305758,PRJNA701308,SAMN37706908,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,10.13,s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L002_R1_001.fastq.gz,31.4,HiC
HG03816,HG03816-01ab-2_S4_L003_R1_001.fastq.gz,SRR30613870,SRP305758,PRJNA701308,SAMN37706908,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,10.17,s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L003_R1_001.fastq.gz,31.52,HiC
HG03816,HG03816-01ab-2_S4_L004_R1_001.fastq.gz,SRR30613869,SRP305758,PRJNA701308,SAMN37706908,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.98,s3://human-pangenomics/working/HPRC/HG03816/raw_data/hic/HG03816-01ab-2_S4_L004_R1_001.fastq.gz,30.94,HiC
HG03831,HG03831-37a-1_S15_L001_R1_001.fastq.gz,SRR30613868,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.02,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-1_S15_L001_R1_001.fastq.gz,18.67,HiC
HG03831,HG03831-37a-1_S15_L002_R1_001.fastq.gz,SRR30613866,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.92,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-1_S15_L002_R1_001.fastq.gz,18.36,HiC
HG03831,HG03831-37a-1_S15_L003_R1_001.fastq.gz,SRR30613865,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.07,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-1_S15_L003_R1_001.fastq.gz,18.83,HiC
HG03831,HG03831-37a-1_S15_L004_R1_001.fastq.gz,SRR30613863,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.77,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-1_S15_L004_R1_001.fastq.gz,17.88,HiC
HG03831,HG03831-37a-2_S16_L001_R1_001.fastq.gz,SRR30613862,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.69,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-2_S16_L001_R1_001.fastq.gz,17.65,HiC
HG03831,HG03831-37a-2_S16_L002_R1_001.fastq.gz,SRR30613861,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.58,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-2_S16_L002_R1_001.fastq.gz,17.29,HiC
HG03831,HG03831-37a-2_S16_L003_R1_001.fastq.gz,SRR30613859,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.63,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-2_S16_L003_R1_001.fastq.gz,17.46,HiC
HG03831,HG03831-37a-2_S16_L004_R1_001.fastq.gz,SRR30613858,SRP305758,PRJNA701308,SAMN26237514,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.45,s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-2_S16_L004_R1_001.fastq.gz,16.9,HiC
HG03927,HG03927-31b-1_S5_L001_R1_001.fastq.gz,SRR30613857,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.43,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-1_S5_L001_R1_001.fastq.gz,19.93,HiC
HG03927,HG03927-31b-1_S5_L002_R1_001.fastq.gz,SRR30613856,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.28,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-1_S5_L002_R1_001.fastq.gz,19.46,HiC
HG03927,HG03927-31b-1_S5_L003_R1_001.fastq.gz,SRR30613855,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.23,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-1_S5_L003_R1_001.fastq.gz,19.33,HiC
HG03927,HG03927-31b-1_S5_L004_R1_001.fastq.gz,SRR30613736,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.13,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-1_S5_L004_R1_001.fastq.gz,18.99,HiC
HG03927,HG03927-31b-2_S6_L001_R1_001.fastq.gz,SRR30613697,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.44,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-2_S6_L001_R1_001.fastq.gz,19.96,HiC
HG03927,HG03927-31b-2_S6_L002_R1_001.fastq.gz,SRR30613696,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.27,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-2_S6_L002_R1_001.fastq.gz,19.45,HiC
HG03927,HG03927-31b-2_S6_L003_R1_001.fastq.gz,SRR30613755,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.21,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-2_S6_L003_R1_001.fastq.gz,19.27,HiC
HG03927,HG03927-31b-2_S6_L004_R1_001.fastq.gz,SRR30613754,SRP305758,PRJNA701308,SAMN26267386,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.1,s3://human-pangenomics/working/HPRC/HG03927/raw_data/hic/HG03927-31b-2_S6_L004_R1_001.fastq.gz,18.89,HiC
HG03942,HG03942-03b-1_S17_L001_R1_001.fastq.gz,SRR30613752,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.53,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L001_R1_001.fastq.gz,7.84,HiC
HG03942,HG03942-03b-1_S17_L002_R1_001.fastq.gz,SRR30613751,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.48,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L002_R1_001.fastq.gz,7.7,HiC
HG03942,HG03942-03b-1_S17_L003_R1_001.fastq.gz,SRR30613750,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.41,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L003_R1_001.fastq.gz,7.48,HiC
HG03942,HG03942-03b-1_S17_L004_R1_001.fastq.gz,SRR30613749,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.38,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-1_S17_L004_R1_001.fastq.gz,7.39,HiC
HG03942,HG03942-03b-2_S18_L001_R1_001.fastq.gz,SRR30613867,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.72,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L001_R1_001.fastq.gz,8.43,HiC
HG03942,HG03942-03b-2_S18_L002_R1_001.fastq.gz,SRR30613748,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.67,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L002_R1_001.fastq.gz,8.27,HiC
HG03942,HG03942-03b-2_S18_L003_R1_001.fastq.gz,SRR30613747,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.6,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L003_R1_001.fastq.gz,8.05,HiC
HG03942,HG03942-03b-2_S18_L004_R1_001.fastq.gz,SRR30613864,SRP305758,PRJNA701308,SAMN26267387,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.56,s3://human-pangenomics/working/HPRC/HG03942/raw_data/hic/HG03942-03b-2_S18_L004_R1_001.fastq.gz,7.95,HiC
HG04115,HG04115-13a-1_S13_L001_R1_001.fastq.gz,SRR30613746,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.65,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-1_S13_L001_R1_001.fastq.gz,20.62,HiC
HG04115,HG04115-13a-1_S13_L002_R1_001.fastq.gz,SRR30613745,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.57,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-1_S13_L002_R1_001.fastq.gz,20.35,HiC
HG04115,HG04115-13a-1_S13_L003_R1_001.fastq.gz,SRR30613743,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.44,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-1_S13_L003_R1_001.fastq.gz,19.97,HiC
HG04115,HG04115-13a-1_S13_L004_R1_001.fastq.gz,SRR30613742,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.43,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-1_S13_L004_R1_001.fastq.gz,19.92,HiC
HG04115,HG04115-13a-2_S14_L001_R1_001.fastq.gz,SRR30613741,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,20,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-2_S14_L001_R1_001.fastq.gz,61.99,HiC
HG04115,HG04115-13a-2_S14_L002_R1_001.fastq.gz,SRR30613740,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,19.73,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-2_S14_L002_R1_001.fastq.gz,61.18,HiC
HG04115,HG04115-13a-2_S14_L003_R1_001.fastq.gz,SRR30613739,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,19.43,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-2_S14_L003_R1_001.fastq.gz,60.25,HiC
HG04115,HG04115-13a-2_S14_L004_R1_001.fastq.gz,SRR30613738,SRP305758,PRJNA701308,SAMN26267388,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,19.4,s3://human-pangenomics/working/HPRC/HG04115/raw_data/hic/HG04115-13a-2_S14_L004_R1_001.fastq.gz,60.15,HiC
HG04157,HG04157-05ab-1_S5_L001_R1_001.fastq.gz,SRR30613737,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.6,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-1_S5_L001_R1_001.fastq.gz,29.75,HiC
HG04157,HG04157-05ab-1_S5_L002_R1_001.fastq.gz,SRR30613735,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.58,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-1_S5_L002_R1_001.fastq.gz,29.71,HiC
HG04157,HG04157-05ab-1_S5_L003_R1_001.fastq.gz,SRR30613674,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.61,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-1_S5_L003_R1_001.fastq.gz,29.79,HiC
HG04157,HG04157-05ab-1_S5_L004_R1_001.fastq.gz,SRR30613601,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.54,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-1_S5_L004_R1_001.fastq.gz,29.57,HiC
HG04157,HG04157-05ab-2_S6_L001_R1_001.fastq.gz,SRR30613693,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.75,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-2_S6_L001_R1_001.fastq.gz,30.23,HiC
HG04157,HG04157-05ab-2_S6_L002_R1_001.fastq.gz,SRR30613692,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.75,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-2_S6_L002_R1_001.fastq.gz,30.21,HiC
HG04157,HG04157-05ab-2_S6_L003_R1_001.fastq.gz,SRR30613691,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.78,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-2_S6_L003_R1_001.fastq.gz,30.33,HiC
HG04157,HG04157-05ab-2_S6_L004_R1_001.fastq.gz,SRR30613690,SRP305758,PRJNA701308,SAMN37706909,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,9.67,s3://human-pangenomics/working/HPRC/HG04157/raw_data/hic/HG04157-05ab-2_S6_L004_R1_001.fastq.gz,29.97,HiC
HG04160,HG04160-02b-1_S1_L001_R1_001.fastq.gz,SRR30613689,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,3.07,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-1_S1_L001_R1_001.fastq.gz,9.53,HiC
HG04160,HG04160-02b-1_S1_L002_R1_001.fastq.gz,SRR30613688,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.97,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-1_S1_L002_R1_001.fastq.gz,9.2,HiC
HG04160,HG04160-02b-1_S1_L003_R1_001.fastq.gz,SRR30613687,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.83,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-1_S1_L003_R1_001.fastq.gz,8.77,HiC
HG04160,HG04160-02b-1_S1_L004_R1_001.fastq.gz,SRR30613686,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.93,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-1_S1_L004_R1_001.fastq.gz,9.1,HiC
HG04160,HG04160-02b-2_S2_L001_R1_001.fastq.gz,SRR30613685,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,3.24,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-2_S2_L001_R1_001.fastq.gz,10.05,HiC
HG04160,HG04160-02b-2_S2_L002_R1_001.fastq.gz,SRR30613684,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,3.19,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-2_S2_L002_R1_001.fastq.gz,9.89,HiC
HG04160,HG04160-02b-2_S2_L003_R1_001.fastq.gz,SRR30613682,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,3.12,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-2_S2_L003_R1_001.fastq.gz,9.66,HiC
HG04160,HG04160-02b-2_S2_L004_R1_001.fastq.gz,SRR30613681,SRP305758,PRJNA701308,SAMN37706910,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,3.1,s3://human-pangenomics/working/HPRC/HG04160/raw_data/hic/HG04160-02b-2_S2_L004_R1_001.fastq.gz,9.62,HiC
HG04184,HG04184-39a-1_S11_L001_R1_001.fastq.gz,SRR30613680,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.31,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-1_S11_L001_R1_001.fastq.gz,16.47,HiC
HG04184,HG04184-39a-1_S11_L002_R1_001.fastq.gz,SRR30613679,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.17,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-1_S11_L002_R1_001.fastq.gz,12.94,HiC
HG04184,HG04184-39a-1_S11_L003_R1_001.fastq.gz,SRR30613678,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.28,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-1_S11_L003_R1_001.fastq.gz,13.26,HiC
HG04184,HG04184-39a-1_S11_L004_R1_001.fastq.gz,SRR30613677,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.23,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-1_S11_L004_R1_001.fastq.gz,16.2,HiC
HG04184,HG04184-39a-2_S12_L001_R1_001.fastq.gz,SRR30613676,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.78,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-2_S12_L001_R1_001.fastq.gz,17.91,HiC
HG04184,HG04184-39a-2_S12_L002_R1_001.fastq.gz,SRR30613675,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.75,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-2_S12_L002_R1_001.fastq.gz,14.72,HiC
HG04184,HG04184-39a-2_S12_L003_R1_001.fastq.gz,SRR30613853,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,4.75,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-2_S12_L003_R1_001.fastq.gz,14.72,HiC
HG04184,HG04184-39a-2_S12_L004_R1_001.fastq.gz,SRR30613852,SRP305758,PRJNA701308,SAMN26267397,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,5.65,s3://human-pangenomics/working/HPRC/HG04184/raw_data/hic/HG04184-39a-2_S12_L004_R1_001.fastq.gz,17.51,HiC
HG04187,HG04187-04a-1_S3_L001_R1_001.fastq.gz,SRR30613599,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.39,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-1_S3_L001_R1_001.fastq.gz,7.41,HiC
HG04187,HG04187-04a-1_S3_L002_R1_001.fastq.gz,SRR30613597,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.35,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-1_S3_L002_R1_001.fastq.gz,7.28,HiC
HG04187,HG04187-04a-1_S3_L003_R1_001.fastq.gz,SRR30613594,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.29,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-1_S3_L003_R1_001.fastq.gz,7.1,HiC
HG04187,HG04187-04a-1_S3_L004_R1_001.fastq.gz,SRR30613593,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.26,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-1_S3_L004_R1_001.fastq.gz,7.02,HiC
HG04187,HG04187-04a-2_S4_L001_R1_001.fastq.gz,SRR30613592,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.61,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-2_S4_L001_R1_001.fastq.gz,8.08,HiC
HG04187,HG04187-04a-2_S4_L002_R1_001.fastq.gz,SRR30613591,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.55,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-2_S4_L002_R1_001.fastq.gz,7.92,HiC
HG04187,HG04187-04a-2_S4_L003_R1_001.fastq.gz,SRR30613590,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.48,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-2_S4_L003_R1_001.fastq.gz,7.68,HiC
HG04187,HG04187-04a-2_S4_L004_R1_001.fastq.gz,SRR30613589,SRP305758,PRJNA701308,SAMN37706911,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,2.44,s3://human-pangenomics/working/HPRC/HG04187/raw_data/hic/HG04187-04a-2_S4_L004_R1_001.fastq.gz,7.57,HiC
HG04199,HG04199-20b-1_S17_L001_R1_001.fastq.gz,SRR30613588,SRP305758,PRJNA701308,SAMN26267389,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.13,s3://human-pangenomics/working/HPRC/HG04199/raw_data/hic/HG04199-20b-1_S17_L001_R1_001.fastq.gz,22.1,HiC
HG04199,HG04199-20b-1_S17_L002_R1_001.fastq.gz,SRR30613587,SRP305758,PRJNA701308,SAMN26267389,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,6.98,s3://human-pangenomics/working/HPRC/HG04199/raw_data/hic/HG04199-20b-1_S17_L002_R1_001.fastq.gz,21.65,HiC
HG04199,HG04199-20b-1_S17_L003_R1_001.fastq.gz,SRR30613585,SRP305758,PRJNA701308,SAMN26267389,Hi-C,GENOMIC,ILLUMINA,Illumina NovaSeq 6000,University of California Santa Cruz,wseligma@ucsc.edu,fastq,7.03,s3://human-pangenomics/working/HPRC/HG04199/raw_data/hic/HG04199-20b-1_S17_L003_R1_001.fastq.gz,21.79,HiC
